URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://smart.who.int/anc/ValueSet/anc-b6-de110,0.3.0,draft,,CurrentmedicationsChoices,Current medications Choices,"Codes representing possible values for the Current medications Choices element","ValueSet/anc-b6-de109-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de12,0.3.0,draft,,OccupationInformalemploymentotherChoices,Occupation - Informal employment (other) Choices,"Codes representing possible values for the Occupation - Informal employment (other) Choices element","ValueSet/anc-b6-de7-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de125,0.3.0,draft,,CurrentMedicationsCotrimoxazoleChoices,Current Medications - Co-trimoxazole Choices,"Codes representing possible values for the Current Medications - Co-trimoxazole Choices element","ValueSet/anc-b6-de109-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de139,0.3.0,draft,,Dailycaffeineintake,Daily caffeine intake,"Codes representing possible values for the Daily caffeine intake element","StructureDefinition/anc-b6-de139","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de139-choices-grouper,0.3.0,draft,,DailycaffeineintakeChoicesGrouper,Daily caffeine intake Choices Grouper,"Group Valueset with codes representing possible values for the Daily caffeine intake Choices Grouper element","Questionnaire/ANCB6,StructureDefinition/anc-b6-de139",
http://smart.who.int/anc/ValueSet/anc-b6-de14,0.3.0,draft,,LastmenstrualperiodLMPdate,Last menstrual period (LMP) date,"Codes representing possible values for the Last menstrual period (LMP) date element","StructureDefinition/anc-b6-de14","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de140,0.3.0,draft,,DailycaffeineintakeMorethan2cupsofcoffeeChoices,Daily caffeine intake - More than 2 cups of coffee Choices,"Codes representing possible values for the Daily caffeine intake - More than 2 cups of coffee Choices element","ValueSet/anc-b6-de139-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de141,0.3.0,draft,,DailycaffeineintakeMorethan4cupsofteaChoices,Daily caffeine intake - More than 4 cups of tea Choices,"Codes representing possible values for the Daily caffeine intake - More than 4 cups of tea Choices element","ValueSet/anc-b6-de139-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de142,0.3.0,draft,,DailycaffeineintakeMorethan12barsofchocolateChoices,Daily caffeine intake - More than 12 bars of chocolate Choices,"Codes representing possible values for the Daily caffeine intake - More than 12 bars of chocolate Choices element","ValueSet/anc-b6-de139-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de143,0.3.0,draft,,DailycaffeineintakeMorethanonecanofsodaorenergydrinkChoices,Daily caffeine intake - More than one can of soda or energy drink Choices,"Codes representing possible values for the Daily caffeine intake - More than one can of soda or energy drink Choices element","ValueSet/anc-b6-de139-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de144,0.3.0,draft,,DailycaffeineintakeNoneoftheabovedailycaffeineintakeChoices,Daily caffeine intake - None of the above daily caffeine intake Choices,"Codes representing possible values for the Daily caffeine intake - None of the above daily caffeine intake Choices element","ValueSet/anc-b6-de139-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de145,0.3.0,draft,,Clinicalenquiryforalcoholandothersubstanceusedone,Clinical enquiry for alcohol and other substance use done,"Codes representing possible values for the Clinical enquiry for alcohol and other substance use done element","StructureDefinition/anc-b6-de145","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de146,0.3.0,draft,,Currentalcoholandorothersubstanceuse,Current alcohol and/or other substance use,"Codes representing possible values for the Current alcohol and/or other substance use element","StructureDefinition/anc-b6-de146","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de146-choices-grouper,0.3.0,draft,,CurrentalcoholandorothersubstanceuseChoicesGrouper,Current alcohol and/or other substance use Choices Grouper,"Group Valueset with codes representing possible values for the Current alcohol and/or other substance use Choices Grouper element","Questionnaire/ANCB6,StructureDefinition/anc-b6-de146",
http://smart.who.int/anc/ValueSet/anc-b6-de147,0.3.0,draft,,CurrentalcoholandorothersubstanceuseNoneChoices,Current alcohol and/or other substance use - None Choices,"Codes representing possible values for the Current alcohol and/or other substance use - None Choices element","ValueSet/anc-b6-de146-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de148,0.3.0,draft,,CurrentalcoholandorothersubstanceuseAlcoholChoices,Current alcohol and/or other substance use - Alcohol Choices,"Codes representing possible values for the Current alcohol and/or other substance use - Alcohol Choices element","ValueSet/anc-b6-de146-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de149,0.3.0,draft,,CurrentalcoholandorothersubstanceuseCocaineChoices,Current alcohol and/or other substance use - Cocaine Choices,"Codes representing possible values for the Current alcohol and/or other substance use - Cocaine Choices element","ValueSet/anc-b6-de146-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de15,0.3.0,draft,,Ultrasounddone,Ultrasound done,"Codes representing possible values for the Ultrasound done element","StructureDefinition/anc-b6-de15","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de150,0.3.0,draft,,CurrentalcoholandorothersubstanceuseInjectabledrugsChoices,Current alcohol and/or other substance use - Injectable drugs Choices,"Codes representing possible values for the Current alcohol and/or other substance use - Injectable drugs Choices element","ValueSet/anc-b6-de146-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de151,0.3.0,draft,,CurrentalcoholandorothersubstanceuseMarijuanaChoices,Current alcohol and/or other substance use - Marijuana Choices,"Codes representing possible values for the Current alcohol and/or other substance use - Marijuana Choices element","ValueSet/anc-b6-de146-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de152,0.3.0,draft,,CurrentalcoholandorothersubstanceuseOtherspecifyChoices,Current alcohol and/or other substance use - Other (specify) Choices,"Codes representing possible values for the Current alcohol and/or other substance use - Other (specify) Choices element","ValueSet/anc-b6-de146-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de153,0.3.0,draft,,Tobaccouse,Tobacco use,"Codes representing possible values for the Tobacco use element","StructureDefinition/anc-b6-de153","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de154,0.3.0,draft,,Recentlyquittobaccoproducts,Recently quit tobacco products,"Codes representing possible values for the Recently quit tobacco products element","StructureDefinition/anc-b6-de154","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de155,0.3.0,draft,,Exposuretosecondhandsmoke,Exposure to second-hand smoke,"Codes representing possible values for the Exposure to second-hand smoke element","StructureDefinition/anc-b6-de155","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de156,0.3.0,draft,,PartnerHIVstatusreported,Partner HIV status (reported),"Codes representing possible values for the Partner HIV status (reported) element","StructureDefinition/anc-b6-de156","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de156-choices-grouper,0.3.0,draft,,PartnerHIVstatusreportedChoicesGrouper,Partner HIV status (reported) Choices Grouper,"Group Valueset with codes representing possible values for the Partner HIV status (reported) Choices Grouper element","Questionnaire/ANCB6,StructureDefinition/anc-b6-de156",
http://smart.who.int/anc/ValueSet/anc-b6-de157,0.3.0,draft,,PartnerHIVstatusreportedHIVPositiveChoices,Partner HIV status (reported) - HIV Positive Choices,"Codes representing possible values for the Partner HIV status (reported) - HIV Positive Choices element","ValueSet/anc-b6-de156-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de158,0.3.0,draft,,PartnerHIVstatusreportedHIVNegativeChoices,Partner HIV status (reported) - HIV Negative Choices,"Codes representing possible values for the Partner HIV status (reported) - HIV Negative Choices element","ValueSet/anc-b6-de156-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de159,0.3.0,draft,,PartnerHIVstatusreportedInconclusiveChoices,Partner HIV status (reported) - Inconclusive Choices,"Codes representing possible values for the Partner HIV status (reported) - Inconclusive Choices element","ValueSet/anc-b6-de156-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de160,0.3.0,draft,,Contraceptiveuseofmalecondoms,Contraceptive use of male condoms,"Codes representing possible values for the Contraceptive use of male condoms element","StructureDefinition/anc-b6-de160","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de161,0.3.0,draft,,Contraceptiveuseoffemalecondoms,Contraceptive use of female condoms,"Codes representing possible values for the Contraceptive use of female condoms element","StructureDefinition/anc-b6-de161","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de17,0.3.0,draft,,Gestationalage,Gestational age,"Codes representing possible values for the Gestational age element","StructureDefinition/anc-b6-de17","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de18,0.3.0,draft,,Sourceofgestationalage,Source of gestational age,"Codes representing possible values for the Source of gestational age element","StructureDefinition/anc-b6-de18","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de19,0.3.0,draft,,SourceofgestationalageChoices,Source of gestational age Choices,"Codes representing possible values for the Source of gestational age Choices element","StructureDefinition/anc-b6-de18,Questionnaire/ANCB6","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de2,0.3.0,draft,,HighestlevelofeducationachievedChoices,Highest level of education achieved Choices,"Codes representing possible values for the Highest level of education achieved Choices element","Questionnaire/ANCB6,StructureDefinition/educationlevel","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de22,0.3.0,draft,,ExpecteddateofdeliveryEDD,Expected date of delivery (EDD),"Codes representing possible values for the Expected date of delivery (EDD) element","StructureDefinition/anc-b6-de22",
http://smart.who.int/anc/ValueSet/anc-b6-de24,0.3.0,draft,,Numberofpregnanciesgravida,Number of pregnancies (gravida),"Codes representing possible values for the Number of pregnancies (gravida) element","StructureDefinition/anc-b6-de24","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de25,0.3.0,draft,,Numberofmiscarriagesandorabortions,Number of miscarriages and/or abortions,"Codes representing possible values for the Number of miscarriages and/or abortions element","StructureDefinition/anc-b6-de25",
http://smart.who.int/anc/ValueSet/anc-b6-de26,0.3.0,draft,,Numberoflivebirths,Number of live births,"Codes representing possible values for the Number of live births element","StructureDefinition/anc-b6-de26",
http://smart.who.int/anc/ValueSet/anc-b6-de27,0.3.0,draft,,Whetherlastlivebirthwaspreterm,Whether last live birth was preterm,"Codes representing possible values for the Whether last live birth was preterm element","StructureDefinition/anc-b6-de27","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de28,0.3.0,draft,,WhetherlastlivebirthwaspretermChoices,Whether last live birth was preterm Choices,"Codes representing possible values for the Whether last live birth was preterm Choices element","Questionnaire/ANCB6,StructureDefinition/anc-b6-de27","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de31,0.3.0,draft,,Numberofstillbirths,Number of stillbirths,"Codes representing possible values for the Number of stillbirths element","StructureDefinition/anc-b6-de31","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de32,0.3.0,draft,,Parity,Parity,"Codes representing possible values for the Parity element","StructureDefinition/anc-b6-de32","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de33,0.3.0,draft,,Numberofcaesariansections,Number of caesarian sections,"Codes representing possible values for the Number of caesarian sections element","StructureDefinition/anc-b6-de33","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de34,0.3.0,draft,,Pastpregnancycomplications,Past pregnancy complications,"Codes representing possible values for the Past pregnancy complications element","StructureDefinition/anc-b6-de34","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de34-choices-grouper,0.3.0,draft,,PastpregnancycomplicationsChoicesGrouper,Past pregnancy complications Choices Grouper,"Group Valueset with codes representing possible values for the Past pregnancy complications Choices Grouper element","Questionnaire/ANCB6,StructureDefinition/anc-b6-de34",
http://smart.who.int/anc/ValueSet/anc-b6-de35,0.3.0,draft,,PastpregnancycomplicationsChoices,Past pregnancy complications Choices,"Codes representing possible values for the Past pregnancy complications Choices element","ValueSet/anc-b6-de34-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de37,0.3.0,draft,,PastpregnancycomplicationsPreeclampsiaChoices,Past pregnancy complications - Pre-eclampsia Choices,"Codes representing possible values for the Past pregnancy complications - Pre-eclampsia Choices element","ValueSet/anc-b6-de34-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de38,0.3.0,draft,,PastpregnancycomplicationsEclampsiaChoices,Past pregnancy complications - Eclampsia Choices,"Codes representing possible values for the Past pregnancy complications - Eclampsia Choices element","ValueSet/anc-b6-de34-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b6-de41,0.3.0,draft,,PastpregnancycomplicationsConvulsionsChoices,Past pregnancy complications - Convulsions Choices,"Codes representing possible values for the Past pregnancy complications - Convulsions Choices element","ValueSet/anc-b6-de34-choices-grouper","Internal"
